Human;oubiobert-base-uncasedoubiobert-base-uncased_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;oubiobert-base-uncasedoubiobert-base-uncased_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;oubiobert-base-uncasedoubiobert-base-uncased_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;scibert_scivocab_uncased_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;scibert_scivocab_uncased_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;scibert_scivocab_uncased_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstractpubmedbert-base-uncased-abstract_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstractpubmedbert-base-uncased-abstract_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstractpubmedbert-base-uncased-abstract_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstract-fulltextpubmedbert-base-uncased-abstract-fulltext_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstract-fulltextpubmedbert-base-uncased-abstract-fulltext_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;BiomedNLP-PubMedBERT-base-uncased-abstract-fulltextpubmedbert-base-uncased-abstract-fulltext_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.0_pubmed_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.0_pubmed_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.0_pubmed_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.0_pmc_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.0_pmc_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.0_pmc_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.0_pubmed_pmc_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.0_pubmed_pmc_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.0_pubmed_pmc_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_mimic_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-12_h-768_a-12_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;ncbi_bert_pubmed_uncased_l-24_h-1024_a-16_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;bio+clinicalbert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;bio+clinicalbert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;bio+clinicalbert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;bio+dischargesummarybert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;bio+dischargesummarybert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;bio+dischargesummarybert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;clinicalbert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;clinicalbert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;clinicalbert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;dischargesummarybert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;dischargesummarybert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;dischargesummarybert_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_large_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_large_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none;biobert_large_v1.1_pubmed_tok-wordpiecetokenizer_lc_sw-user_cf-default_ner-none
3.0;0.8891297185765412;0.8935439736167278;0.8220608418790655;0.9575730200557483;0.9524622818940713;0.916213937974352;0.9877643100683076;0.9871996103217231;0.9789757072941538;0.9848907001945296;0.9870440123247313;0.9781162665699967;0.9807612922549025;0.9764133485029477;0.95178247970076;0.9781820585283635;0.9770227359202568;0.9645290215818852;0.9658904788937649;0.965206090220414;0.9540193730544947;0.9424070732953416;0.9241320877796688;0.875412910172903;0.9468387229767006;0.9256340515458494;0.9250979748136146;0.890225818182094;0.866993347550207;0.841461236760703;0.9393333765586183;0.9428561808234597;0.9228831454814979;0.9798840038585509;0.9833205007710449;0.9755420262635698;0.9790667544043657;0.9826848212717803;0.9800428554583287;0.983581695246242;0.9819282290101121;0.9802887085535863;0.9804421508363717;0.9845233851963007;0.9805503672371069;0.9695835024114352;0.9698687067498308;0.944644639533092;0.9690627349528415;0.9663629982988298;0.9553079002027719
1.0;0.7919231409956953;0.7919231409956953;0.8124599737569288;0.9067578699509509;0.9067578699509509;0.8988720363705592;0.9513990244262369;0.9513990244262369;0.9657349369871128;0.960796761534133;0.960796761534133;0.971405960210873;0.9332391792518601;0.9332391792518601;0.9340451415008113;0.9494196383241479;0.9494196383241479;0.936972799184362;0.9317139125536867;0.9317139125536867;0.9287396755689724;0.7856968790497442;0.7856968790497442;0.8155987574115927;0.864085013889533;0.864085013889533;0.8575135061664357;0.8455729462232042;0.8455729462232042;0.7938774859605335;0.8811429677720295;0.8811429677720295;0.8974421021397225;0.9255560227730592;0.9248334399963378;0.9444027663041435;0.9304153134100636;0.9417477455131691;0.9554516078631936;0.9318124659395127;0.9338428884099363;0.9400565253494613;0.9452116393013805;0.9462116027996326;0.9424267714375747;0.893317300222973;0.893317300222973;0.9171405352459031;0.9566231091919272;0.9566231091919272;0.9427128760533473
3.0;0.8485392217355832;0.8485392217355832;0.8289695203748338;0.9306529846393052;0.9306529846393052;0.9316320114914619;0.9812999907568759;0.9812999907568759;0.9754996690161837;0.9763358952935092;0.9763358952935092;0.9760337054794905;0.9705184121259969;0.9705184121259969;0.9608082203480961;0.9625554871716967;0.9625554871716967;0.9544082290578036;0.9503312960170304;0.9503312960170304;0.9540331625355749;0.7096472973917529;0.7096472973917529;0.8199649131251999;0.9112036586689946;0.9112036586689946;0.9058861171397793;0.7847738488913789;0.7847738488913789;0.8191984652442732;0.9175385288883725;0.9175385288883725;0.9279036538887029;0.9775238736864517;0.9774929968670989;0.9753000839444056;0.9748969025137533;0.9792684404088152;0.9723601944887865;0.97890672305556;0.9757353049570837;0.9691137565974915;0.9811678734672521;0.9791991518800892;0.9682649064627212;0.9474624156322112;0.9474624156322112;0.9393413391405899;0.9387057872289396;0.9387057872289396;0.9527247632921608
2.0;0.8440908172888227;0.846580489223084;0.8418517855621777;0.9200431293562404;0.919564279557114;0.921201749411509;0.9863977048497178;0.9868216246389763;0.9838727705669187;0.983941903983208;0.9838163732184387;0.9853656584000451;0.9672699053886117;0.967466443588458;0.9562788698495179;0.9685428736503064;0.9724616754294314;0.9613285283889648;0.9676884607994254;0.9627524468958313;0.9558795153637076;0.9131170517136563;0.9127894158972182;0.8673179133008345;0.920554555213097;0.9162720757065487;0.890899395028209;0.869354403150454;0.8877594521286981;0.8770379276348238;0.9341793037940607;0.9338430611991243;0.9117207202605676;0.9830659354137046;0.984191210621991;0.9746317501344886;0.9863836031548853;0.9852506635453617;0.9787272395473265;0.9835582225573309;0.9849164059449443;0.9755944197437622;0.9861688218390131;0.9838678855529286;0.9722845255162629;0.9488280290089881;0.9541908003634709;0.9411193200282135;0.9753422461950567;0.9779017820470496;0.9256000179260642
2.4;0.8764919592582515;0.8808599752877448;0.9029871020222628;0.9411142555417158;0.9494411436944619;0.9341866194890147;0.985749617763522;0.9828979169408376;0.9833642344158867;0.9798804839093413;0.9798869678006837;0.9821903930748523;0.9806358162743947;0.9773876995867925;0.9566715299240052;0.9807077324521971;0.974942905394117;0.9653609720867738;0.9806896191819717;0.9767137735417154;0.9560063068363828;0.8811083710697666;0.8859623103284784;0.8988454956612688;0.9382440486124356;0.9311818771480835;0.9193360855026198;0.9044466236092118;0.9200994976870892;0.9248365145127956;0.9487775510714849;0.9590921073990653;0.9569048581299286;0.9630335329337313;0.9668413559885498;0.9744553787431516;0.9629633618163622;0.9723371678196661;0.9744605156117623;0.9613642254391406;0.9664039102073593;0.9787976752877575;0.9664362320257682;0.9664361045350056;0.9705802841439801;0.9619849813076412;0.9600775403681314;0.9466498479783659;0.9784991807859511;0.9811120142564279;0.9797388745144553
3.4;0.84504199056931;0.8276245091924761;0.8379119351669441;0.9132396139293523;0.913254405316842;0.9201606532138294;0.982210279165704;0.9814479755625122;0.9657377233032447;0.9683722898417214;0.9690352932792214;0.9841041385722142;0.9649123378549931;0.9621512958118994;0.9433464640579365;0.9526715412122833;0.9520141119468527;0.9417833669542922;0.9398539800646288;0.9380805743909856;0.9377113442136841;0.8686900302818427;0.858432158844103;0.8557178898610005;0.9084146236675601;0.9040293320447795;0.9108911114768412;0.8637716065693879;0.8552098859229577;0.8362203611782858;0.9270128119061304;0.9127482293810756;0.9254359590029996;0.9626734713877826;0.9647835591154889;0.9689520982635348;0.9676823244162711;0.9704516927422134;0.9779556482818533;0.9636260818877335;0.9692853979526721;0.9715029310216584;0.9714999518569217;0.9683776803671885;0.9736048329176963;0.9443647156128618;0.9406413972350736;0.9187972570953412;0.9620878670165275;0.958510589894167;0.9519138152851335
3.0;0.8918331390993313;0.8954675230162105;0.8644082727828543;0.9231494243233614;0.9231494243233614;0.9323902577406779;0.9876807342779356;0.9871908768188918;0.9663486799779419;0.9844148859517816;0.9852203303382192;0.9852739783041119;0.9362142108798006;0.9362142108798006;0.9628450552462636;0.9617818632664047;0.9617818632664047;0.9651365647752375;0.9615065005394549;0.9615065005394549;0.9533798573599325;0.8897453205123408;0.8897453205123408;0.9175110117159823;0.9201815509675477;0.9201815509675477;0.9393747257761083;0.7937415522841325;0.7937415522841325;0.8899260823585836;0.8950083388383464;0.8950083388383464;0.9057150266513554;0.9745807452772156;0.9744105959153094;0.977731730648223;0.9772842035483196;0.9797900009751531;0.9768601057872953;0.976710047558966;0.982639713225734;0.9782429548352324;0.9807496416202311;0.9756368284703277;0.9758608939354461;0.9152223471258853;0.9152223471258853;0.9037552057819229;0.9607433523768742;0.9607433523768742;0.92951742912858
2.0;0.8051297167422137;0.7896814402721859;0.7650038721169117;0.9216656614423268;0.9132701176219699;0.9316401501312309;0.9756862327000239;0.9747827605207632;0.9733488991520954;0.9701940791136221;0.9681661547667225;0.9804139334171506;0.8909192150338334;0.8973412565045774;0.9472161442415631;0.9266538690913828;0.9278462642005489;0.947992074510615;0.9195203097384205;0.9198181275690412;0.9524857030655972;0.8415980194692428;0.845385009782377;0.8609826070717076;0.8773186453241604;0.8760805192557725;0.9113852426963437;0.8244276799286872;0.8255753972119951;0.8525059656798588;0.9128920911383306;0.9132835948860017;0.9311911848026536;0.9671608720247518;0.9683783577823737;0.9663284197384221;0.965184025341148;0.9697376021788502;0.9792019225070229;0.9681798996500692;0.9721208292974283;0.9718546566295271;0.9724990273199967;0.9717202798056961;0.9654039727285647;0.8619496602546542;0.8646346288746855;0.9067416974817722;0.9447666277666128;0.9445637207784603;0.9534498613950094
3.2;0.8535577595033591;0.8549923001004651;0.8755614289785987;0.9404590912825976;0.9411560621601;0.9316221645950846;0.9822404046045117;0.9796911209779734;0.9817716972712873;0.9747492234071367;0.9747889579313925;0.9844171234094083;0.9641182114979024;0.964190969911475;0.9725292664995133;0.9725322059727559;0.9691837422894922;0.9779221386993907;0.9652459047698072;0.9615515003047543;0.9617038469174913;0.9063017819845388;0.9065457192179901;0.9322145854794506;0.9370016339385556;0.9354772955749712;0.9339825748689885;0.856807431618492;0.8872893908385125;0.8790663865801422;0.947205232161679;0.9449687071335379;0.9488442742009555;0.9773897169744734;0.96969097478475;0.9737705158201732;0.973600311654614;0.9709314632758914;0.9777999681741039;0.9781501411681288;0.9681515326141031;0.9727249067829074;0.9779326682641629;0.9735473874234238;0.9727873254103374;0.9459498045299356;0.9455106468345598;0.9571120922585475;0.9639273468126464;0.9706633008720524;0.960084216297453
2.0;0.7807646363258313;0.7744292060575303;0.7650329489195294;0.9252266546683199;0.9240679623180463;0.9255947601317943;0.9803422472544836;0.9807620003405962;0.9797892728019794;0.9684164961754405;0.9680796194091346;0.9764607254355635;0.9634536445637236;0.9647941781014976;0.9446765198838437;0.9793173640860854;0.9796914700926723;0.9596765383265456;0.97280788576239;0.972302049420335;0.9476994102512144;0.9227397538570422;0.9249250407683725;0.8963769111443364;0.9390168738660238;0.9359240660683353;0.9090453527505665;0.8937982215872009;0.891680583654557;0.86298218698699;0.8640362495139524;0.8649502023119927;0.915873720493324;0.9807814338404878;0.9785388045378982;0.9757203716912511;0.9808221675454908;0.9822702080662753;0.9826792208491284;0.9796542283810092;0.9819795639142292;0.9786890346690635;0.980387891294107;0.9807282173663336;0.9776856460568409;0.9518220695878241;0.9561331944477774;0.9331054960776074;0.9596064758320019;0.9659868386012029;0.9413880766515499
3.0;0.846735881637982;0.8532936386286134;0.8742291571413148;0.9597592296216777;0.9578383437015565;0.918026066413725;0.9823634388815704;0.9779485452518485;0.9715125697094054;0.9693736978417906;0.968825384155259;0.9850393330703285;0.9723148074475473;0.9724630996987872;0.9683511380224638;0.9773402390510154;0.9633485438773279;0.9694364993053127;0.9723969860913367;0.9711512542925568;0.9587549881751285;0.8946209242022453;0.9219930816593302;0.9057456086843814;0.8917726145088363;0.9048194430542847;0.9365391753464753;0.9028743339038249;0.8474235176056119;0.8551618342524845;0.9409744978669274;0.9314140126398583;0.9454182055709782;0.9576734854468699;0.9570273664243739;0.9723152044859346;0.9587513482203991;0.9700864827870376;0.9720701033253758;0.9602766996443011;0.9683474126782932;0.9673762953476319;0.9626600561005134;0.9677512144086173;0.9645061506659789;0.9654326034773937;0.9614947939587358;0.9503688988952129;0.973136482329447;0.9754123455772463;0.974979272291403
1.2;0.7654698689198906;0.7621085302873355;0.6002211171802141;0.9002904689387299;0.9092282964676419;0.9263473569757585;0.9812935890855542;0.9795164718227946;0.9302248012841274;0.9638878633548046;0.9597471699239355;0.9589310338246967;0.9563971172063738;0.9579902296743988;0.9495797821845697;0.9588350062322557;0.9571268471774261;0.9564443686916402;0.9565591379190282;0.9603919814321324;0.9513063078007123;0.8745638028272961;0.8850062977899718;0.8986003928878041;0.8886967384657821;0.8726995409096993;0.89575784368236;0.8643537234148173;0.8772450038337795;0.8238932827155836;0.8479362068043279;0.8531380233187288;0.8705702205889035;0.9614638562257185;0.9592162015074861;0.9642788248479138;0.9595184978642564;0.9584899324019265;0.9618619943396217;0.9562299016447147;0.9703323632929957;0.9593962087063523;0.9616426896852628;0.9645566941122624;0.9598601555511793;0.9330325505441095;0.9286890061585132;0.9237893450669715;0.9729479684955413;0.9739187289497271;0.9541059515947461
3.4;0.903006597513353;0.9050731455468354;0.8606629943380748;0.9479858346971394;0.9484626280857712;0.9095114251144026;0.9910452340390552;0.991573126066942;0.9892356815194818;0.9808154939029932;0.9806910581125566;0.9872892850667659;0.9256976558366368;0.9306230616962725;0.9362688445243675;0.9596412761355505;0.9628100679618453;0.9496292966505998;0.9572694406751533;0.9562206125350581;0.9415831206053771;0.9160740357448796;0.9219540364134287;0.8845591798681038;0.9393823706730325;0.9385603353879657;0.9022944803278701;0.8330264540488513;0.8490915894854912;0.8344124535875115;0.9505100102336244;0.9482241334315542;0.9323914262228291;0.9549497074542879;0.9607225018588265;0.9588921306980969;0.9479417941043417;0.964327187242668;0.9634691408734345;0.955885063042605;0.9653108426843457;0.9622840854001968;0.9559180103145133;0.9604968487979983;0.9508210492256166;0.9153088582384946;0.9200293819649201;0.9186239179801284;0.9608449144779335;0.9642650285980348;0.956826727814218
1.8;0.7293468724672667;0.7427384662779728;0.6704644552261227;0.9430203883316575;0.9473495927241472;0.9413609392465039;0.9751005097394667;0.9762065302126557;0.9507629617365536;0.9680997721308549;0.9700925546480919;0.9762734282574493;0.9248620454889289;0.926506204477587;0.9254152269067304;0.9604605520456018;0.9602098790171222;0.943513707771833;0.9545520137205364;0.9575504999967163;0.9342052253262202;0.8880165785353069;0.9058279968994876;0.8725310938256081;0.9152336010504901;0.910234596441162;0.9035599123974128;0.7698050143677618;0.7843971222115363;0.8830170247739281;0.9335712718546442;0.9276981679994798;0.9293327912023336;0.9357700438337291;0.9471110884774482;0.9603357017867576;0.9418134476067518;0.9517535954413628;0.957200315363193;0.9387440044633264;0.9591862510141567;0.9554526469838203;0.9487843333376772;0.9554208427912678;0.9570180618703361;0.8968939566729041;0.9007533610705291;0.9044737869351172;0.9620982695553111;0.9657739396547712;0.9621198207886239
3.6;0.8415616325497376;0.8415616325497376;0.8029153435539277;0.9303571654635534;0.9303571654635534;0.9405792337073374;0.9843386541096677;0.9843386541096677;0.9802318829195791;0.9648130475472285;0.9648130475472285;0.9822894208491206;0.9252754063057345;0.9252754063057345;0.9582027097197136;0.942741198004018;0.942741198004018;0.9600685692141503;0.9307274023912895;0.9307274023912895;0.9599865948107935;0.8018069573883936;0.8018069573883936;0.9031470510286221;0.8787533452823083;0.8787533452823083;0.921989218176138;0.7941236377646029;0.7941236377646029;0.874373009816122;0.8237957439547892;0.8237957439547892;0.9234580591242996;0.9264052722194159;0.9347112372976769;0.9546494771946332;0.9293031594535519;0.9364751084868558;0.9624553524671737;0.9269477874584672;0.9430563891529506;0.9584703668303878;0.9390106492699726;0.9433682323971323;0.9571305030805771;0.8966768874107071;0.8966768874107071;0.9408612825411045;0.9651005533717621;0.9651005533717621;0.9638466952798338
2.0;0.8363887031956708;0.8296860028691482;0.7785733355719142;0.9110960798340382;0.9173982519941644;0.9389912588262289;0.9857714979220213;0.9862480682248741;0.9841360723752874;0.9760337697909419;0.9754270118605316;0.9813269193199943;0.9358186392465302;0.9323853509052369;0.9328649114880981;0.9496673547662591;0.9498764259674077;0.9428849633203829;0.9504719733932585;0.9483904852963057;0.9251296829356449;0.8713228736580115;0.8633803741403022;0.8925939781639098;0.8888424364998452;0.88803508251682;0.9145031718402921;0.870069895099859;0.8743452551838582;0.7785354789256314;0.8510120125437604;0.8550689005709126;0.929603572943081;0.9670819310132632;0.9652825810209911;0.9812905288077379;0.9617804862475228;0.9636522310306994;0.9832870275632192;0.967931523156142;0.9633920003333172;0.9803224389929943;0.96641897821045;0.9686105600000243;0.9800350010768348;0.9302497807855673;0.9269257386578927;0.9285443310961355;0.9582362791184621;0.9628148700130178;0.9598104424051289
2.4;0.7889215843497369;0.7514079794914108;0.8573923501582058;0.9380621351119307;0.9372813192962948;0.9462779316475324;0.9841650661621737;0.9817607591002395;0.9842192837433739;0.9745528519030052;0.9748119299888378;0.985306851233615;0.9626741453073983;0.9630730226003638;0.9643346000205779;0.9689250749194812;0.9632845728292962;0.9632831970832325;0.9580525127429586;0.9499712697390355;0.9622704201162247;0.8757767379826026;0.8673345651803447;0.8960494329160534;0.8814225255419047;0.8900232113493073;0.9436876638487801;0.8870436276982769;0.8712639647086553;0.880670870030689;0.9109053862091873;0.9244119607276939;0.9095618999540773;0.9479029704537837;0.9584462191422616;0.9701749198617694;0.9587057592603733;0.9613950551275697;0.9778647901996721;0.9546520560642291;0.9668650148530766;0.9762399471383881;0.95892542446236;0.9594207386978447;0.9680129596804249;0.9319822750814766;0.9260059171144737;0.9552879628379113;0.9619185323778071;0.962804408625769;0.9661719508178949
3.4;0.7479147528782608;0.7479147528782608;0.6235504168717615;0.9313931334197021;0.9313931334197021;0.9186114028501711;0.9603975302841922;0.9603975302841922;0.929175910078961;0.9628145124091324;0.9628145124091324;0.9662316974459572;0.9053035544336083;0.9053035544336083;0.9318210309982624;0.9345768675979182;0.9345768675979182;0.9390241784870773;0.9246606249614878;0.9246606249614878;0.9411175543165752;0.7850761972792103;0.7850761972792103;0.8111027245331831;0.8615772601241439;0.8615772601241439;0.8835086386868994;0.7492219322877158;0.7492219322877158;0.8421356406977617;0.8508081485288838;0.8508081485288838;0.8984750385359894;0.8989407005781428;0.9037353933577247;0.9304581808985033;0.8965460852864424;0.9171339464665709;0.9215215599246044;0.9078815964658045;0.925045240951559;0.9268815561540097;0.9101279252038685;0.9021134256467193;0.9179287574376946;0.8656284878743749;0.8656284878743749;0.8997459841140272;0.9403920046644288;0.9403920046644288;0.9519940346931312
3.0;0.7699783715346473;0.7625380068870228;0.7305067776645111;0.9296870032320865;0.9186631127575154;0.9288758040609743;0.9847815612522977;0.9835773774111277;0.9737945893867828;0.9792144707927013;0.9759191580243559;0.980632942059269;0.975933025424082;0.9741710668410153;0.9726353072601667;0.9621319075649202;0.9559568508509568;0.9641683795661022;0.9615019766028031;0.9517942583689628;0.9578502502503284;0.9439563372694442;0.9367360565153547;0.9213880746948755;0.9245250306956697;0.9040398387448709;0.9241111801806555;0.9202484571103665;0.9109052294656766;0.8984818764853667;0.9607856055842254;0.9510046859478549;0.9417329617104027;0.9817501935739293;0.9861490535527926;0.9818937472272651;0.9861720783590667;0.9865061695529777;0.9831200660762901;0.9854725682521751;0.9870010416122627;0.980843208874173;0.987504762619591;0.9860061708787884;0.9796089367051297;0.9409328592009936;0.9402119184050673;0.9378916918551423;0.9611263073787256;0.9590650157072338;0.9618244366140882
4.0;0.7806638362464947;0.7721140893278409;0.7394477675112215;0.921052445030331;0.9161966088221656;0.9167037638237469;0.981951517088155;0.9826544589906766;0.9754493508128141;0.9751142306431535;0.9772299202907766;0.9767286034289223;0.9329301037729542;0.9425439479009546;0.9461433928934416;0.9537866917071508;0.9541221790122564;0.962737883965655;0.949268093176233;0.9498632465517727;0.9539326443414679;0.8817749054173158;0.881501484327862;0.869384716765659;0.9006035376043641;0.8976803892363934;0.9034483637820638;0.8944817363490692;0.900694560327927;0.8844196846521591;0.9238017142378838;0.9344362772904622;0.9347724417816055;0.9759749634983167;0.9717312927306015;0.978641294431267;0.9750959642099245;0.9734074400920334;0.9778976838916397;0.9713603349129422;0.9705834561817362;0.9758821542355873;0.9762157203773861;0.9732144693063361;0.9723803338611472;0.895086656693212;0.8536541453020069;0.9306424182398276;0.950459810631749;0.9498941943255562;0.9423912230691515
4.0;0.8458777234315221;0.7881933436499236;0.7799270207765409;0.9356745433442903;0.9270323592821182;0.9569127088765145;0.9836506461277713;0.9822982729650243;0.9825764375866929;0.9793064369181278;0.9789547672105678;0.97705204089024;0.9414361478011123;0.9335866864166129;0.9515866617155595;0.9451354206384035;0.9440231337903456;0.9599717294904416;0.9294818422595893;0.9267212372222037;0.9466900470392737;0.9177770695055149;0.9148288539765866;0.9117914035573771;0.9167562847081536;0.915549831639054;0.911221639519382;0.8274369910467548;0.8190682396508403;0.8771517821017142;0.9351403273564561;0.9176216560800565;0.9447492146992964;0.9798048009477106;0.9814222645953526;0.9751447618149055;0.9793707222054284;0.9814885863709932;0.9819899982600782;0.9798209219441508;0.9812675021145476;0.980794871067724;0.9798985970769225;0.9841867054782781;0.9773997708199089;0.9207514321544432;0.9108504603265385;0.9314607102755964;0.961257466921433;0.9616111761919613;0.9532838486942656
3.4;0.8885746478336682;0.8885746478336682;0.7834411232103138;0.9170922241447202;0.9170922241447202;0.9431606212240281;0.9866808968879225;0.9866808968879225;0.9736732263504362;0.9768345584957591;0.9768345584957591;0.9849521570344211;0.9652266247897064;0.9652266247897064;0.9470076810962065;0.9729335331905259;0.9729335331905259;0.9703753528175983;0.9637749693374575;0.9637749693374575;0.9672654345263765;0.9377444882166455;0.9377444882166455;0.9030727360838567;0.934232672097193;0.934232672097193;0.9530486023221602;0.901895012536457;0.901895012536457;0.9002362528294081;0.9287785722731882;0.9287785722731882;0.9548698982406284;0.9721206001657967;0.9788285468374851;0.9771276723305763;0.9707250570580835;0.9753633319191181;0.9801730132270526;0.9715125805664623;0.9764579407477945;0.9756964145100879;0.9756973708762735;0.9744006843175935;0.9785480292119062;0.9465190121024251;0.9465190121024251;0.9533273203031265;0.9828017145622622;0.9828017145622622;0.947956608621603
3.4;0.9108392994098359;0.9108392994098359;0.8773373395915789;0.9556640781947848;0.9556640781947848;0.9424659616213068;0.9904275060895099;0.9904275060895099;0.9829275316314134;0.9830130877091711;0.9830130877091711;0.9856510560546861;0.9608810383004783;0.9608810383004783;0.9638072006432475;0.9707844391663962;0.9707844391663962;0.9679986955250336;0.9581482647397374;0.9581482647397374;0.9712848463186187;0.8737875181574841;0.8737875181574841;0.9137174458329943;0.889792729477642;0.889792729477642;0.9138030542967472;0.8491364768457317;0.8491364768457317;0.8905415375770189;0.9241690539801573;0.9241690539801573;0.9455360900736473;0.9821030518801104;0.9815198937569043;0.9806756373763316;0.9762176578813709;0.9819223645288667;0.980747031178466;0.9824669706673198;0.9828964132673468;0.9747845381789857;0.9829066764732105;0.9834585635185522;0.9761465309922255;0.9271143623823211;0.9271143623823211;0.958462944578384;0.9797505592392808;0.9797505592392808;0.9517371889426445
3.0;0.7740491326547887;0.7740491326547887;0.7412511087361529;0.9211427144420031;0.9211427144420031;0.9238108557807039;0.9783193854229788;0.9783193854229788;0.9761771250981505;0.9689067119419839;0.9689067119419839;0.9798343182968902;0.96491732129601;0.96491732129601;0.9534604888251743;0.9681521494289476;0.9681521494289476;0.9618457108582414;0.9630383669272333;0.9630383669272333;0.9615164324910482;0.8086858847073166;0.8086858847073166;0.857561781413174;0.7805984770035583;0.7805984770035583;0.8532585776807052;0.7874987303780874;0.7874987303780874;0.8060864545066275;0.9004599929237693;0.9004599929237693;0.9331275091320875;0.971895805208778;0.9762551846898159;0.9623178624010529;0.9684717963558771;0.9724395059811958;0.9750610258217435;0.9671296787546865;0.9761240702494777;0.9658602333018699;0.9741127682666271;0.9757564517934685;0.9607517183514929;0.9270837136515155;0.9270837136515155;0.9417766615113581;0.9700217188535513;0.9700217188535513;0.9655999694465409
